"grid_id","cd_mun","adjusted_share_mun_tocr","idsbrazil"
3133,"1506005",0.12292863666912636,"""-53p75.-1p25.BRA"""
3211,"1506005",0.0032461253596075632,"""-53p25.-1p25.BRA"""
3134,"1506005",0.14880286729744666,"""-53p75.-1p75.BRA"""
3212,"1506005",0.10432565944572213,"""-53p25.-1p75.BRA"""
3290,"1506005",0.0000906458641194,"""-52p75.-1p75.BRA"""
3213,"1506005",0.09350908015272204,"""-53p25.-2p25.BRA"""
3135,"1506005",0.2057534432781429,"""-53p75.-2p25.BRA"""
3057,"1506005",0.04086606335665162,"""-54p25.-2p25.BRA"""
3292,"1506005",0.0003371263288619,"""-52p75.-2p75.BRA"""
3214,"1506005",0.06965528072507453,"""-53p25.-2p75.BRA"""
3136,"1506005",0.15067169196069088,"""-53p75.-2p75.BRA"""
3058,"1506005",0.05429142392078979,"""-54p25.-2p75.BRA"""
3533,"1507300",0.0205041420509558,"""-51p25.-6p25.BRA"""
3455,"1507300",0.0362485773926459,"""-51p75.-6p25.BRA"""
3221,"1507300",0.020076433008710447,"""-53p25.-6p25.BRA"""
3299,"1507300",0.0362485773926459,"""-52p75.-6p25.BRA"""
3377,"1507300",0.0362485773926459,"""-52p25.-6p25.BRA"""
3222,"1507300",0.024778687594203343,"""-53p25.-6p75.BRA"""
3300,"1507300",0.0362485773926459,"""-52p75.-6p75.BRA"""
3378,"1507300",0.0362485773926459,"""-52p25.-6p75.BRA"""
3534,"1507300",0.005822532227658759,"""-51p25.-6p75.BRA"""
3456,"1507300",0.028152883900671805,"""-51p75.-6p75.BRA"""
3457,"1507300",0.019719948675362503,"""-51p75.-7p25.BRA"""
3458,"1507300",0.004197492415755866,"""-51p75.-7p75.BRA"""
3380,"1507300",0.03081675331773541,"""-52p25.-7p75.BRA"""
3302,"1507300",0.03619755925504608,"""-52p75.-7p75.BRA"""
3224,"1507300",0.004737526769047231,"""-53p25.-7p75.BRA"""
3379,"1507300",0.0362485773926459,"""-52p25.-7p25.BRA"""
3301,"1507300",0.0362485773926459,"""-52p75.-7p25.BRA"""
3223,"1507300",0.01663744429368253,"""-53p25.-7p25.BRA"""
3376,"1507300",0.0362485773926459,"""-52p25.-5p75.BRA"""
3298,"1507300",0.02596714078599563,"""-52p75.-5p75.BRA"""
3220,"1507300",0.0034676344015897175,"""-53p25.-5p75.BRA"""
3454,"1507300",0.0362485773926459,"""-51p75.-5p75.BRA"""
3532,"1507300",0.03131391993636366,"""-51p25.-5p75.BRA"""
3610,"1507300",0.0036662067889417205,"""-50p75.-5p75.BRA"""
3453,"1507300",0.02529738364463116,"""-51p75.-5p25.BRA"""
3531,"1507300",0.025347779862431915,"""-51p25.-5p25.BRA"""
3609,"1507300",0.010061027951919325,"""-50p75.-5p25.BRA"""
3375,"1507300",0.01970330105147797,"""-52p25.-5p25.BRA"""
3297,"1507300",0.005956011740705952,"""-52p75.-5p25.BRA"""
3228,"1507300",0.0022764672174218838,"""-53p25.-9p75.BRA"""
3384,"1507300",0.01509264990698828,"""-52p25.-9p75.BRA"""
3306,"1507300",0.012540922521985319,"""-52p75.-9p75.BRA"""
3227,"1507300",0.001366490176183356,"""-53p25.-9p25.BRA"""
3383,"1507300",0.0362485773926459,"""-52p25.-9p25.BRA"""
3305,"1507300",0.03427059472616562,"""-52p75.-9p25.BRA"""
3225,"1507300",0.0000088090563682,"""-53p25.-8p25.BRA"""
3381,"1507300",0.030542763617747496,"""-52p25.-8p25.BRA"""
3303,"1507300",0.03296942719081767,"""-52p75.-8p25.BRA"""
3226,"1507300",0.0009135603201083,"""-53p25.-8p75.BRA"""
3304,"1507300",0.03351377569517748,"""-52p75.-8p75.BRA"""
3382,"1507300",0.0362485773926459,"""-52p25.-8p75.BRA"""
3460,"1507300",0.01410204072749925,"""-51p75.-8p75.BRA"""
3459,"1507300",0.0025987005838673375,"""-51p75.-8p25.BRA"""
3539,"1507300",0.001324370728348996,"""-51p25.-9p25.BRA"""
3461,"1507300",0.03312860689185787,"""-51p75.-9p25.BRA"""
3540,"1507300",0.0065910720820637585,"""-51p25.-9p75.BRA"""
3462,"1507300",0.017603587565406333,"""-51p75.-9p75.BRA"""
3847,"1702109",0.19322875313027296,"""-49p25.-7p25.BRA"""
3925,"1702109",0.30669692604799975,"""-48p75.-7p25.BRA"""
3926,"1702109",0.004216376460033225,"""-48p75.-7p75.BRA"""
3848,"1702109",0.0005467973117732,"""-49p25.-7p75.BRA"""
4002,"1702109",0.005741725157958364,"""-48p25.-6p75.BRA"""
4003,"1702109",0.47938632582281415,"""-48p25.-7p25.BRA"""
4004,"1702109",0.010183096069148426,"""-48p25.-7p75.BRA"""
3773,"1707108",0.16406500523335002,"""-49p75.-9p25.BRA"""
3774,"1707108",0.0878691858260033,"""-49p75.-9p75.BRA"""
3851,"1707108",0.018929868598874373,"""-49p25.-9p25.BRA"""
3852,"1707108",0.6880380539967121,"""-49p25.-9p75.BRA"""
3930,"1707108",0.04109788634506337,"""-48p75.-9p75.BRA"""
3263,"4300646",0.9999999999999996,"""-53p25.-27p25.BRA"""
2765,"5108006",0.16971054495928917,"""-56p25.-12p25.BRA"""
2687,"5108006",0.19751808050661915,"""-56p75.-12p25.BRA"""
2766,"5108006",0.2887308335316682,"""-56p25.-12p75.BRA"""
2688,"5108006",0.3440405410024259,"""-56p75.-12p75.BRA"""
4858,"2106607",0.00048874647708,"""-42p75.-5p75.BRA"""
4780,"2106607",0.18637959914968982,"""-43p25.-5p75.BRA"""
4857,"2106607",0.009161686417891009,"""-42p75.-5p25.BRA"""
4779,"2106607",0.6421408028476465,"""-43p25.-5p25.BRA"""
4701,"2106607",0.16182916510768844,"""-43p75.-5p25.BRA"""
4854,"2106672",0.4838802231070404,"""-42p75.-3p75.BRA"""
4853,"2106672",0.5161197768929604,"""-42p75.-3p25.BRA"""
4698,"2107209",0.16117353093367134,"""-43p75.-3p75.BRA"""
4697,"2107209",0.8388264690663302,"""-43p75.-3p25.BRA"""
3945,"5204508",0.025930844254756516,"""-48p75.-17p25.BRA"""
3946,"5204508",0.9040358587937227,"""-48p75.-17p75.BRA"""
4024,"5204508",0.03467622254495067,"""-48p25.-17p75.BRA"""
3947,"5204508",0.035357074406570266,"""-48p75.-18p25.BRA"""
4774,"2110278",0.7433916559155179,"""-43p25.-2p75.BRA"""
4773,"2110278",0.256608344084484,"""-43p25.-2p25.BRA"""
4102,"5210109",0.052320744895170704,"""-47p75.-17p75.BRA"""
4101,"5210109",0.31458420296617684,"""-47p75.-17p25.BRA"""
4179,"5210109",0.0000024866761373,"""-47p25.-17p25.BRA"""
4100,"5210109",0.04563751056440172,"""-47p75.-16p75.BRA"""
4023,"5210109",0.07216620521270106,"""-48p25.-17p25.BRA"""
3946,"5210109",0.010113903915833816,"""-48p75.-17p75.BRA"""
4024,"5210109",0.5051509795173957,"""-48p25.-17p75.BRA"""
4025,"5210109",0.0000239662521768,"""-48p25.-18p25.BRA"""
3863,"5220157",0.007771509486359275,"""-49p25.-15p25.BRA"""
3862,"5220157",0.9922284905136396,"""-49p25.-14p75.BRA"""
3637,"5220405",0.5368291294693563,"""-50p75.-19p25.BRA"""
3715,"5220405",0.0020403556255445287,"""-50p25.-19p25.BRA"""
3636,"5220405",0.44233290158329386,"""-50p75.-18p75.BRA"""
3714,"5220405",0.018797613321805483,"""-50p25.-18p75.BRA"""
5013,"2206951",0.9415477378124141,"""-41p75.-5p25.BRA"""
4935,"2206951",0.058452262187587166,"""-42p25.-5p25.BRA"""
5480,"2303931",0.005284867554589084,"""-38p75.-4p75.BRA"""
5402,"2303931",0.994715132445411,"""-39p25.-4p75.BRA"""
5404,"2304269",0.994808024798763,"""-39p25.-5p75.BRA"""
5405,"2304269",0.005191975201236563,"""-39p25.-6p25.BRA"""
5479,"2305233",0.2988911613412061,"""-38p75.-4p25.BRA"""
5557,"2305233",0.7011088386587936,"""-38p25.-4p25.BRA"""
5166,"2305308",0.5137303807618838,"""-40p75.-3p75.BRA"""
5088,"2305308",0.4310055237692852,"""-41p25.-3p75.BRA"""
5089,"2305308",0.055264095468830626,"""-41p25.-4p25.BRA"""
5716,"2414605",0.9438585411710331,"""-37p25.-5p75.BRA"""
5715,"2414605",0.05614145882896564,"""-37p25.-5p25.BRA"""
5952,"2500908",1.0000000000000016,"""-35p75.-6p75.BRA"""
6029,"2503605",0.01341869810628964,"""-35p25.-6p25.BRA"""
6030,"2503605",0.9798643275404956,"""-35p25.-6p75.BRA"""
5952,"2503605",0.006716974353218105,"""-35p75.-6p75.BRA"""
5640,"2508802",0.8698916763823022,"""-37p75.-6p75.BRA"""
5718,"2508802",0.12997735284651482,"""-37p25.-6p75.BRA"""
5641,"2508802",0.0001309707711806,"""-37p75.-7p25.BRA"""
5347,"2910727",0.7824618720218245,"""-39p75.-16p25.BRA"""
5425,"2910727",0.20523155270293705,"""-39p25.-16p25.BRA"""
5348,"2910727",0.012306575275235142,"""-39p75.-16p75.BRA"""
5186,"2920403",0.33508020962670515,"""-40p75.-13p75.BRA"""
5264,"2920403",0.010650934034354765,"""-40p25.-13p75.BRA"""
5187,"2920403",0.24578431042045834,"""-40p75.-14p25.BRA"""
5265,"2920403",0.4084845459184845,"""-40p25.-14p25.BRA"""
4792,"2921609",0.6092092506259201,"""-43p25.-11p75.BRA"""
4870,"2921609",0.3833827852185098,"""-42p75.-11p75.BRA"""
4791,"2921609",0.002342321411428067,"""-43p25.-11p25.BRA"""
4793,"2921609",0.005065642744141712,"""-43p25.-12p25.BRA"""
5573,"2925204",1.0000000000000002,"""-38p25.-12p25.BRA"""
4559,"2928901",0.031202719918549397,"""-44p75.-12p25.BRA"""
4481,"2928901",0.051434885851599665,"""-45p25.-12p25.BRA"""
4403,"2928901",0.032300677946078,"""-45p75.-12p25.BRA"""
4325,"2928901",0.0001156985600881,"""-46p25.-12p25.BRA"""
4326,"2928901",0.10304283758850175,"""-46p25.-12p75.BRA"""
4482,"2928901",0.1981112793214285,"""-45p25.-12p75.BRA"""
4404,"2928901",0.1981112793214285,"""-45p75.-12p75.BRA"""
4560,"2928901",0.1547029627318005,"""-44p75.-12p75.BRA"""
4561,"2928901",0.008411439196364882,"""-44p75.-13p25.BRA"""
4483,"2928901",0.048805391319731085,"""-45p25.-13p25.BRA"""
4405,"2928901",0.09460400578756707,"""-45p75.-13p25.BRA"""
4327,"2928901",0.07915682245686034,"""-46p25.-13p25.BRA"""
4497,"3104205",0.25687477431381833,"""-45p25.-20p25.BRA"""
4419,"3104205",0.7431252256861808,"""-45p75.-20p25.BRA"""
4650,"3118908",0.11802272880031756,"""-44p25.-18p75.BRA"""
4651,"3118908",0.881977271199684,"""-44p25.-19p25.BRA"""
4261,"3120706",0.23841136644813637,"""-46p75.-19p25.BRA"""
4260,"3120706",0.7615886335518639,"""-46p75.-18p75.BRA"""
4501,"3121100",0.45657536536550997,"""-45p25.-22p25.BRA"""
4502,"3121100",0.5434246346344901,"""-45p25.-22p75.BRA"""
5116,"3126802",0.0000103869221944,"""-41p25.-17p75.BRA"""
5117,"3126802",0.45346097419663056,"""-41p25.-18p25.BRA"""
5039,"3126802",0.5465286388811746,"""-41p75.-18p25.BRA"""
4885,"3128006",0.06391413093134929,"""-42p75.-19p25.BRA"""
4884,"3128006",0.8957767701649075,"""-42p75.-18p75.BRA"""
4806,"3128006",0.040309098903742534,"""-43p25.-18p75.BRA"""
5038,"3132305",0.15337953794004724,"""-41p75.-17p75.BRA"""
5037,"3132305",0.8466204620599542,"""-41p75.-17p25.BRA"""
4579,"3133105",0.9216064867474474,"""-44p75.-22p25.BRA"""
4501,"3133105",0.07839351325254913,"""-45p25.-22p25.BRA"""
5040,"3140100",0.019511032095297285,"""-41p75.-18p75.BRA"""
4961,"3140100",0.5186318791219134,"""-42p25.-18p25.BRA"""
4962,"3140100",0.4618570887827884,"""-42p25.-18p75.BRA"""
5118,"3141504",0.9981647259874221,"""-41p25.-18p75.BRA"""
5117,"3141504",0.001835274012580043,"""-41p25.-18p25.BRA"""
4416,"3143500",0.12505997333164845,"""-45p75.-18p75.BRA"""
4494,"3143500",0.5385904530265834,"""-45p25.-18p75.BRA"""
4415,"3143500",0.10463781158310628,"""-45p75.-18p25.BRA"""
4493,"3143500",0.23171176205866154,"""-45p25.-18p25.BRA"""
4959,"3145307",0.2615050971724923,"""-42p25.-17p25.BRA"""
4960,"3145307",0.09763368474083166,"""-42p25.-17p75.BRA"""
5038,"3145307",0.07081379705415647,"""-41p75.-17p75.BRA"""
5037,"3145307",0.5700474210325231,"""-41p75.-17p25.BRA"""
4574,"3147105",0.8849145818342217,"""-44p75.-19p75.BRA"""
4652,"3147105",0.1150854181657777,"""-44p25.-19p75.BRA"""
4577,"3165008",0.2312763584960167,"""-44p75.-21p25.BRA"""
4655,"3165008",0.01753080819461092,"""-44p25.-21p25.BRA"""
4576,"3165008",0.5879958238125974,"""-44p75.-20p75.BRA"""
4654,"3165008",0.1631970094967784,"""-44p25.-20p75.BRA"""
4578,"3167004",0.7317387067381683,"""-44p75.-21p75.BRA"""
4656,"3167004",0.26826129326183146,"""-44p25.-21p75.BRA"""
5352,"3203056",0.17741960341963503,"""-39p75.-18p75.BRA"""
5353,"3203056",0.2675299749754095,"""-39p75.-19p25.BRA"""
5274,"3203056",0.555050421604958,"""-40p25.-18p75.BRA"""
5726,"2801009",0.5211938007263883,"""-37p25.-10p75.BRA"""
5648,"2801009",0.47880619927361345,"""-37p75.-10p75.BRA"""
5803,"2803401",0.8003086609150126,"""-36p75.-10p25.BRA"""
5804,"2803401",0.1996913390849859,"""-36p75.-10p75.BRA"""
5421,"2902401",0.6039392346987311,"""-39p25.-14p25.BRA"""
5343,"2902401",0.3960607653012694,"""-39p75.-14p25.BRA"""
4268,"3501905",0.9999999999999994,"""-46p75.-22p75.BRA"""
4034,"3506904",0.061875512846685625,"""-48p25.-22p75.BRA"""
4035,"3506904",0.9381244871533152,"""-48p25.-23p25.BRA"""
4187,"3510906",0.9999999999999986,"""-47p25.-21p25.BRA"""
3569,"4122172",0.9999999999999964,"""-51p25.-24p25.BRA"""
4579,"3513405",0.053912566485901245,"""-44p75.-22p25.BRA"""
4501,"3513405",0.10552040169063809,"""-45p25.-22p25.BRA"""
4502,"3513405",0.40019496735423354,"""-45p25.-22p75.BRA"""
4580,"3513405",0.4403720644692256,"""-44p75.-22p75.BRA"""
3802,"3515400",0.009789591428738344,"""-49p75.-23p75.BRA"""
3880,"3515400",0.03013188727151979,"""-49p25.-23p75.BRA"""
3801,"3515400",0.6102761264855597,"""-49p75.-23p25.BRA"""
3879,"3515400",0.3498023948141823,"""-49p25.-23p25.BRA"""
3641,"3526506",0.2922520978609825,"""-50p75.-21p25.BRA"""
3563,"3526506",0.5880021992962822,"""-51p25.-21p25.BRA"""
3640,"3526506",0.11974570284273421,"""-50p75.-20p75.BRA"""
4347,"3538600",0.8883148827577492,"""-46p25.-23p25.BRA"""
4346,"3538600",0.11168511724225227,"""-46p25.-22p75.BRA"""
3410,"3545506",0.023943203975290563,"""-52p25.-22p75.BRA"""
3487,"3545506",0.5563053079448688,"""-51p75.-22p25.BRA"""
3488,"3545506",0.41975148807984025,"""-51p75.-22p75.BRA"""
3264,"4313490",0.9999999999999996,"""-53p25.-27p75.BRA"""
4190,"3548005",0.1422851808270636,"""-47p25.-22p75.BRA"""
4268,"3548005",0.8577148191729357,"""-46p75.-22p75.BRA"""
3806,"4106209",0.6829558411988758,"""-49p75.-25p75.BRA"""
3884,"4106209",0.31704415880112563,"""-49p25.-25p75.BRA"""
3962,"4109609",1.0,"""-48p75.-25p75.BRA"""
3334,"4110409",0.3669728507152077,"""-52p75.-23p75.BRA"""
3333,"4110409",0.6330271492847941,"""-52p75.-23p25.BRA"""
3267,"4314472",0.999999999999997,"""-53p25.-29p25.BRA"""
3194,"4304358",0.6114510083323218,"""-53p75.-31p75.BRA"""
3193,"4304358",0.38854899166767815,"""-53p75.-31p25.BRA"""
3886,"4201257",0.006967510743463203,"""-49p25.-26p75.BRA"""
3887,"4201257",0.9930324892565444,"""-49p25.-27p25.BRA"""
3886,"4201703",0.8476004147709865,"""-49p25.-26p75.BRA"""
3887,"4201703",0.15239958522901584,"""-49p25.-27p25.BRA"""
3963,"4206504",0.5536117751604893,"""-48p75.-26p25.BRA"""
3885,"4206504",0.07482503579591726,"""-49p25.-26p25.BRA"""
3886,"4206504",0.07454373220852496,"""-49p25.-26p75.BRA"""
3964,"4206504",0.2970194568350706,"""-48p75.-26p75.BRA"""
3887,"4214102",1.0000000000000004,"""-49p25.-27p25.BRA"""
3188,"4302238",0.30660348482018657,"""-53p75.-28p75.BRA"""
3266,"4302238",0.6627681712753363,"""-53p25.-28p75.BRA"""
3189,"4302238",0.01983186262588458,"""-53p75.-29p25.BRA"""
3267,"4302238",0.010796481278588248,"""-53p25.-29p25.BRA"""
2940,"5007901",0.015223141444137712,"""-55p25.-21p75.BRA"""
3017,"5007901",0.3527048949828612,"""-54p75.-21p25.BRA"""
3095,"5007901",0.0015907264194834347,"""-54p25.-21p25.BRA"""
2939,"5007901",0.3004047070574983,"""-55p25.-21p25.BRA"""
2938,"5007901",0.13456999646092274,"""-55p25.-20p75.BRA"""
3016,"5007901",0.1955065336350997,"""-54p75.-20p75.BRA"""
2614,"5106232",0.6565032882223679,"""-57p25.-14p75.BRA"""
2536,"5106232",0.3434967117776364,"""-57p75.-14p75.BRA"""
3580,"4304606",0.9999999999999999,"""-51p25.-29p75.BRA"""
3345,"4311239",0.040977824928525086,"""-52p75.-29p25.BRA"""
3267,"4311239",0.43398442794138553,"""-53p25.-29p25.BRA"""
3268,"4311239",0.37799360733392356,"""-53p25.-29p75.BRA"""
3346,"4311239",0.14704413979616537,"""-52p75.-29p75.BRA"""
3657,"4313201",0.0892216329937229,"""-50p75.-29p25.BRA"""
3579,"4313201",0.9107783670062757,"""-51p25.-29p25.BRA"""
3580,"4313375",0.999999999999999,"""-51p25.-29p75.BRA"""
3579,"4319752",0.9999999999999994,"""-51p25.-29p25.BRA"""
4010,"1720655",0.0011190151389953542,"""-48p25.-10p75.BRA"""
4011,"1720655",0.5129434042462091,"""-48p25.-11p25.BRA"""
4089,"1720655",0.3997796839791467,"""-47p75.-11p25.BRA"""
4088,"1720655",0.08615789663565432,"""-47p75.-10p75.BRA"""
2201,"1300300",0.006231745555854435,"""-59p75.-3p25.BRA"""
2279,"1300300",0.11257869061794246,"""-59p25.-3p25.BRA"""
2357,"1300300",0.04569090434466543,"""-58p75.-3p25.BRA"""
2124,"1300300",0.0049012212661831735,"""-60p25.-3p75.BRA"""
2202,"1300300",0.2629021945839221,"""-59p75.-3p75.BRA"""
2280,"1300300",0.2961243158092719,"""-59p25.-3p75.BRA"""
2358,"1300300",0.011772521175279644,"""-58p75.-3p75.BRA"""
2203,"1300300",0.1504745124416902,"""-59p75.-4p25.BRA"""
2125,"1300300",0.1093238942051879,"""-60p25.-4p25.BRA"""
2350,"1304302",0.0002960402728001,"""-58p75.0p25.BRA"""
2272,"1304302",0.048317552282007105,"""-59p25.0p25.BRA"""
2194,"1304302",0.05745911967596551,"""-59p75.0p25.BRA"""
2116,"1304302",0.01106714542203172,"""-60p25.0p25.BRA"""
2351,"1304302",0.019095463299573498,"""-58p75.-0p25.BRA"""
2273,"1304302",0.11026535303623136,"""-59p25.-0p25.BRA"""
2195,"1304302",0.08126722798323874,"""-59p75.-0p25.BRA"""
2117,"1304302",0.0063744768186191495,"""-60p25.-0p25.BRA"""
2352,"1304302",0.05856686927400316,"""-58p75.-0p75.BRA"""
2274,"1304302",0.11026535303623136,"""-59p25.-0p75.BRA"""
2196,"1304302",0.0994319544384626,"""-59p75.-0p75.BRA"""
2118,"1304302",0.0031960154431183896,"""-60p25.-0p75.BRA"""
2431,"1304302",0.025301255033709547,"""-58p25.-1p25.BRA"""
2353,"1304302",0.10327745268091003,"""-58p75.-1p25.BRA"""
2275,"1304302",0.045690771618359396,"""-59p25.-1p25.BRA"""
2197,"1304302",0.011786646165517937,"""-59p75.-1p25.BRA"""
2510,"1304302",0.002412424499517685,"""-57p75.-1p75.BRA"""
2432,"1304302",0.08425833435700643,"""-58p25.-1p75.BRA"""
2354,"1304302",0.015113260431015428,"""-58p75.-1p75.BRA"""
2433,"1304302",0.01573614844514785,"""-58p25.-2p25.BRA"""
2511,"1304302",0.0631245711207308,"""-57p75.-2p25.BRA"""
2589,"1304302",0.006299120729195073,"""-57p25.-2p25.BRA"""
2512,"1304302",0.021397443936611686,"""-57p75.-2p75.BRA"""
4157,"1721208",0.39197001101565015,"""-47p25.-6p25.BRA"""
4079,"1721208",0.6080299889843583,"""-47p75.-6p25.BRA"""
3262,"4217956",0.9999999999999944,"""-53p25.-26p75.BRA"""
3769,"1503044",0.2040456440023201,"""-49p75.-7p25.BRA"""
3847,"1503044",0.23410445647606873,"""-49p25.-7p25.BRA"""
3848,"1503044",0.096003824396592,"""-49p25.-7p75.BRA"""
3770,"1503044",0.4658460751250193,"""-49p75.-7p75.BRA"""
4078,"1702554",0.43123427403449166,"""-47p75.-5p75.BRA"""
4000,"1702554",0.0016843143142480032,"""-48p25.-5p75.BRA"""
4077,"1702554",0.4122290613650123,"""-47p75.-5p25.BRA"""
3999,"1702554",0.15485235028624986,"""-48p25.-5p25.BRA"""
4077,"1703891",0.3959233526319608,"""-47p75.-5p25.BRA"""
3999,"1703891",0.6040766473680389,"""-48p25.-5p25.BRA"""
4462,"2106508",0.08605089199157084,"""-45p25.-2p75.BRA"""
4541,"2106508",0.4700072679248708,"""-44p75.-3p25.BRA"""
4463,"2106508",0.4439418400835591,"""-45p25.-3p25.BRA"""
4542,"2106755",0.5067519132366605,"""-44p75.-3p75.BRA"""
4620,"2106755",0.21346576133783113,"""-44p25.-3p75.BRA"""
4619,"2106755",0.11489158285615737,"""-44p25.-3p25.BRA"""
4541,"2106755",0.16489074256935113,"""-44p75.-3p25.BRA"""
4462,"2108256",0.41834195809068736,"""-45p25.-2p75.BRA"""
4384,"2108256",0.1240943571305675,"""-45p75.-2p75.BRA"""
4463,"2108256",0.27906455256574914,"""-45p25.-3p25.BRA"""
4385,"2108256",0.17849913221299768,"""-45p75.-3p25.BRA"""
4177,"5208004",0.005265693072008583,"""-47p25.-16p25.BRA"""
4174,"5208004",0.1788791523235975,"""-47p25.-14p75.BRA"""
4096,"5208004",0.010515481492125141,"""-47p75.-14p75.BRA"""
4175,"5208004",0.4663886599075621,"""-47p25.-15p25.BRA"""
4097,"5208004",0.025081557323897025,"""-47p75.-15p25.BRA"""
4253,"5208004",0.047868556647774355,"""-46p75.-15p25.BRA"""
4176,"5208004",0.24326609155040324,"""-47p25.-15p75.BRA"""
4254,"5208004",0.02273480768262338,"""-46p75.-15p75.BRA"""
4540,"2110500",0.5245128870559238,"""-44p75.-2p75.BRA"""
4462,"2110500",0.4754871129440759,"""-45p25.-2p75.BRA"""
4546,"2110708",0.04063684669157975,"""-44p75.-5p75.BRA"""
4624,"2110708",0.9015102061826006,"""-44p25.-5p75.BRA"""
4623,"2110708",0.05785294712581835,"""-44p25.-5p25.BRA"""
4774,"2112605",0.0005537413517076,"""-43p25.-2p75.BRA"""
4776,"2112605",0.03680765654046899,"""-43p25.-3p75.BRA"""
4775,"2112605",0.949433470221931,"""-43p25.-3p25.BRA"""
4697,"2112605",0.013205131885890066,"""-43p75.-3p25.BRA"""
4462,"2112803",0.07126598097763066,"""-45p25.-2p75.BRA"""
4541,"2112803",0.4979585626774499,"""-44p75.-3p25.BRA"""
4463,"2112803",0.43077545634492037,"""-45p25.-3p25.BRA"""
3937,"5213772",0.8584916698128785,"""-48p75.-13p25.BRA"""
3936,"5213772",0.14150833018712444,"""-48p75.-12p75.BRA"""
5014,"2200905",0.01862521134435591,"""-41p75.-5p75.BRA"""
4937,"2200905",0.09231502561328059,"""-42p25.-6p25.BRA"""
5015,"2200905",0.8890597630423694,"""-41p75.-6p25.BRA"""
4865,"2201929",0.999999999999999,"""-42p75.-9p25.BRA"""
3864,"5222302",0.015777474533966142,"""-49p25.-15p75.BRA"""
3942,"5222302",0.02193929302226392,"""-48p75.-15p75.BRA"""
3863,"5222302",0.08600170197705101,"""-49p25.-15p25.BRA"""
3941,"5222302",0.8203093639298604,"""-48p75.-15p25.BRA"""
3940,"5222302",0.055972166536856896,"""-48p75.-14p75.BRA"""
4938,"2206902",0.18683465472364374,"""-42p25.-6p75.BRA"""
5016,"2206902",0.33689551262524936,"""-41p75.-6p75.BRA"""
4937,"2206902",0.15872449918670822,"""-42p25.-6p25.BRA"""
5015,"2206902",0.31754533346439795,"""-41p75.-6p25.BRA"""
5017,"2209955",0.2548496465342047,"""-41p75.-7p25.BRA"""
4938,"2209955",0.0001446077347698,"""-42p25.-6p75.BRA"""
5016,"2209955",0.745005745731025,"""-41p75.-6p75.BRA"""
5167,"2304236",0.5812596106758504,"""-40p75.-4p25.BRA"""
5089,"2304236",0.4187403893241488,"""-41p25.-4p25.BRA"""
5245,"2305209",0.6295609516058406,"""-40p25.-4p25.BRA"""
5167,"2305209",0.1263926307938671,"""-40p75.-4p25.BRA"""
5246,"2305209",0.20648141795741817,"""-40p25.-4p75.BRA"""
5168,"2305209",0.037564999642872375,"""-40p75.-4p75.BRA"""
5484,"2307502",0.520457984435855,"""-38p75.-6p75.BRA"""
5406,"2307502",0.47954201556414494,"""-39p25.-6p75.BRA"""
5561,"2400406",1.0,"""-38p25.-6p25.BRA"""
5871,"2407203",0.4800637124473048,"""-36p25.-5p25.BRA"""
5793,"2407203",0.5199362875526943,"""-36p75.-5p25.BRA"""
5953,"2509503",1.0000000000000007,"""-35p75.-7p25.BRA"""
5418,"2910206",0.9999999999999987,"""-39p25.-12p75.BRA"""
5028,"2924306",0.3036583235739631,"""-41p75.-12p75.BRA"""
4950,"2924306",0.045600824835544874,"""-42p25.-12p75.BRA"""
4951,"2924306",0.12252536281438732,"""-42p25.-13p25.BRA"""
5029,"2924306",0.5282154887761024,"""-41p75.-13p25.BRA"""
5259,"2925253",0.27227144446278967,"""-40p25.-11p25.BRA"""
5258,"2925253",0.7101576278304733,"""-40p25.-10p75.BRA"""
5337,"2925253",0.017570927706735052,"""-39p75.-11p25.BRA"""
5874,"2516151",0.9999999999999997,"""-36p25.-6p75.BRA"""
4421,"3111606",1.000000000000011,"""-45p75.-21p25.BRA"""
4883,"3112059",0.3596115954435441,"""-42p75.-18p25.BRA"""
4884,"3112059",0.6403884045564561,"""-42p75.-18p75.BRA"""
3870,"3115805",0.9999999999999969,"""-49p25.-18p75.BRA"""
4576,"3116605",0.07697799831501616,"""-44p75.-20p75.BRA"""
4575,"3116605",0.9230220016849849,"""-44p75.-20p25.BRA"""
4499,"3118700",0.911311405695989,"""-45p25.-21p25.BRA"""
4421,"3118700",0.08868859430401384,"""-45p75.-21p25.BRA"""
4879,"3127073",0.515149385771629,"""-42p75.-16p25.BRA"""
4957,"3127073",0.40077237632946405,"""-42p25.-16p25.BRA"""
4956,"3127073",0.009747846779205918,"""-42p25.-15p75.BRA"""
4878,"3127073",0.0743303911196988,"""-42p75.-15p75.BRA"""
5119,"3127370",0.6574098578990054,"""-41p25.-19p25.BRA"""
5118,"3127370",0.3425901421009931,"""-41p25.-18p75.BRA"""
4183,"3131604",0.5474029965051878,"""-47p25.-19p25.BRA"""
4105,"3131604",0.27013081255919047,"""-47p75.-19p25.BRA"""
4104,"3131604",0.001273184407388053,"""-47p75.-18p75.BRA"""
4182,"3131604",0.18119300652823614,"""-47p25.-18p75.BRA"""
3716,"3134400",0.8241774525004822,"""-50p25.-19p75.BRA"""
3638,"3134400",0.17582254749951512,"""-50p75.-19p75.BRA"""
4422,"3142601",0.36426526392795144,"""-45p75.-21p75.BRA"""
